"","Site","Station_Ammend","Observation.id","Observation.date","Description","Media.file","Total.length","FPS","Station","Start.Date","SD_card","Subject","Behavior","Behavioral.category","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","Observer","StationDeployDate","Video_file_name","Date.modified","RFID","Treatment","Date_recorded","Time_recorded","RFID_DateTime","Night","Exclude","time_diff","group_id","inds","Individual_ID","group_sum","Behave_prop"
"877","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0149.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Sniff station/cue","Exploration",NA,"STATE",4568.605,4569.905,1.3,"",NA,"GRBL",2022-04-19,"SYCW0149.AVI",2022-04-21 18:22:00,"R53","F",2022-04-21,18H 22M 0S,2022-04-21 18:22:00,3,NA,0,22,1," 956000014837636",161.512,0.00804893754024469
"878","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0149.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Enter station","Exploration",NA,"STATE",4569.906,4572.335,2.429,"",NA,"GRBL",2022-04-19,"SYCW0149.AVI",2022-04-21 18:22:00,"R53","F",2022-04-21,18H 22M 0S,2022-04-21 18:22:00,3,NA,0,22,1," 956000014837636",161.512,0.0150391302194264
"879","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0150.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Forage","Foraging",NA,"STATE",4572.336,4573.109,0.773,"",NA,"GRBL",2022-04-19,"SYCW0150.AVI",2022-04-21 18:23:00,"R53","F",2022-04-21,18H 23M 0S,2022-04-21 18:23:00,3,NA,60,22,1," 956000014837636",161.512,0.0047860220912378
"880","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0150.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Move","Other",NA,"STATE",4573.11,4574.386,1.276,"",NA,"GRBL",2022-04-19,"SYCW0150.AVI",2022-04-21 18:23:00,"R53","F",2022-04-21,18H 23M 0S,2022-04-21 18:23:00,3,NA,0,22,1," 956000014837636",161.512,0.00790034177027094
"881","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0151.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Sniff station/cue","Exploration",NA,"STATE",4603.215,4604.502,1.287,"",NA,"GRBL",2022-04-19,"SYCW0151.AVI",2022-04-21 18:23:00,"R53","F",2022-04-21,18H 23M 0S,2022-04-21 18:23:00,3,NA,0,22,1," 956000014837636",161.512,0.00796844816484224
"882","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0151.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Enter station","Exploration",NA,"STATE",4604.503,4630.739,26.236,"",NA,"GRBL",2022-04-19,"SYCW0151.AVI",2022-04-21 18:23:00,"R53","F",2022-04-21,18H 23M 0S,2022-04-21 18:23:00,3,NA,0,22,1," 956000014837636",161.512,0.162439942542969
"883","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0151.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Sniff station/cue","Exploration",NA,"STATE",4630.74,4641.815,11.075,"",NA,"GRBL",2022-04-19,"SYCW0151.AVI",2022-04-21 18:23:00,"R53","F",2022-04-21,18H 23M 0S,2022-04-21 18:23:00,3,NA,0,22,1," 956000014837636",161.512,0.0685707563524692
"884","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0152.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Enter station","Exploration",NA,"STATE",4641.816,4646.766,4.95,"",NA,"GRBL",2022-04-19,"SYCW0152.AVI",2022-04-21 18:24:00,"R53","F",2022-04-21,18H 24M 0S,2022-04-21 18:24:00,3,NA,60,22,1," 956000014837636",161.512,0.0306478775570855
"885","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0152.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Sniff station/cue","Exploration",NA,"STATE",4646.767,4660.215,13.448,"",NA,"GRBL",2022-04-19,"SYCW0152.AVI",2022-04-21 18:24:00,"R53","F",2022-04-21,18H 24M 0S,2022-04-21 18:24:00,3,NA,0,22,1," 956000014837636",161.512,0.0832631631086235
"886","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0152.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Move","Other",NA,"STATE",4660.216,4661.241,1.025,"",NA,"GRBL",2022-04-19,"SYCW0152.AVI",2022-04-21 18:24:00,"R53","F",2022-04-21,18H 24M 0S,2022-04-21 18:24:00,3,NA,0,22,1," 956000014837636",161.512,0.00634627767596216
"887","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0166.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Move","Other",NA,"STATE",5063.45,5064.484,1.034,"",NA,"GRBL",2022-04-19,"SYCW0166.AVI",2022-04-21 19:18:00,"R53","F",2022-04-21,19H 18M 0S,2022-04-21 19:18:00,3,NA,1740,25,1," 956000014837636",11.682,0.0885122410546139
"888","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0166.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Sniff station/cue","Exploration",NA,"STATE",5064.485,5074.359,9.874,"",NA,"GRBL",2022-04-19,"SYCW0166.AVI",2022-04-21 19:18:00,"R53","F",2022-04-21,19H 18M 0S,2022-04-21 19:18:00,3,NA,0,25,1," 956000014837636",11.682,0.845231980825201
"889","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0166.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Move","Other",NA,"STATE",5074.36,5075.134,0.774,"",NA,"GRBL",2022-04-19,"SYCW0166.AVI",2022-04-21 19:18:00,"R53","F",2022-04-21,19H 18M 0S,2022-04-21 19:18:00,3,NA,0,25,1," 956000014837636",11.682,0.0662557781201849
"890","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0179.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Sniff station/cue","Exploration",NA,"STATE",5461.521,5465.439,3.918,"",NA,"GRBL",2022-04-19,"SYCW0179.AVI",2022-04-21 21:21:00,"R53","F",2022-04-21,21H 21M 0S,2022-04-21 21:21:00,3,NA,2460,27,1," 956000014803312",33.341,0.117512972016436
"891","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0179.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Forage","Foraging",NA,"STATE",5465.44,5490.964,25.524,"",NA,"GRBL",2022-04-19,"SYCW0179.AVI",2022-04-21 21:21:00,"R53","F",2022-04-21,21H 21M 0S,2022-04-21 21:21:00,3,NA,0,27,1," 956000014803312",33.341,0.765543924897274
"892","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0179.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Sniff station/cue","Exploration",NA,"STATE",5490.965,5493.84,2.875,"",NA,"GRBL",2022-04-19,"SYCW0179.AVI",2022-04-21 21:21:00,"R53","F",2022-04-21,21H 21M 0S,2022-04-21 21:21:00,3,NA,0,27,1," 956000014803312",33.341,0.0862301670615758
"893","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0180.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Move","Other",NA,"STATE",5493.841,5494.865,1.024,"",NA,"GRBL",2022-04-19,"SYCW0180.AVI",2022-04-21 21:22:00,"R53","F",2022-04-21,21H 22M 0S,2022-04-21 21:22:00,3,NA,60,27,1," 956000014803312",33.341,0.0307129360247143
"894","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0181.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Forage","Foraging",NA,"STATE",5523.375,5532.203,8.828,"",NA,"GRBL",2022-04-19,"SYCW0181.AVI",2022-04-21 21:39:00,"R53","F",2022-04-21,21H 39M 0S,2022-04-21 21:39:00,3,NA,1020,28,1," 956000014837636",24.759,0.356557211519044
"895","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0181.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Sniff station/cue","Exploration",NA,"STATE",5532.204,5544.304,12.1,"",NA,"GRBL",2022-04-19,"SYCW0181.AVI",2022-04-21 21:39:00,"R53","F",2022-04-21,21H 39M 0S,2022-04-21 21:39:00,3,NA,0,28,1," 956000014837636",24.759,0.488711175734076
"896","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0181.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Forage","Foraging",NA,"STATE",5544.305,5546.261,1.956,"",NA,"GRBL",2022-04-19,"SYCW0181.AVI",2022-04-21 21:39:00,"R53","F",2022-04-21,21H 39M 0S,2022-04-21 21:39:00,3,NA,0,28,1," 956000014837636",24.759,0.0790015751847813
"897","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0181.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Bipedal","Vigilance",NA,"STATE",5546.262,5547.336,1.074,"",NA,"GRBL",2022-04-19,"SYCW0181.AVI",2022-04-21 21:39:00,"R53","F",2022-04-21,21H 39M 0S,2022-04-21 21:39:00,3,NA,0,28,1," 956000014837636",24.759,0.0433781655155701
"898","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0181.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Move","Other",NA,"STATE",5547.337,5548.138,0.801,"",NA,"GRBL",2022-04-19,"SYCW0181.AVI",2022-04-21 21:39:00,"R53","F",2022-04-21,21H 39M 0S,2022-04-21 21:39:00,3,NA,0,28,1," 956000014837636",24.759,0.0323518720465285
"899","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0182.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Forage","Foraging",NA,"STATE",5554.35,5556.144,1.794,"",NA,"GRBL",2022-04-19,"SYCW0182.AVI",2022-04-22 00:37:00,"R53","F",2022-04-22,37M 0S,2022-04-22 00:37:00,3,NA,10680,29,1," 956000014837636",111.394,0.0161049966784566
"900","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0182.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Sniff station/cue","Exploration",NA,"STATE",5556.145,5568.469,12.324,"",NA,"GRBL",2022-04-19,"SYCW0182.AVI",2022-04-22 00:37:00,"R53","F",2022-04-22,37M 0S,2022-04-22 00:37:00,3,NA,0,29,1," 956000014837636",111.394,0.110634325008528
"901","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0182.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Forage","Foraging",NA,"STATE",5568.47,5581.946,13.476,"",NA,"GRBL",2022-04-19,"SYCW0182.AVI",2022-04-22 00:37:00,"R53","F",2022-04-22,37M 0S,2022-04-22 00:37:00,3,NA,0,29,1," 956000014837636",111.394,0.120975995116434
"902","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0182.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Sniff station/cue","Exploration",NA,"STATE",5581.947,5583.219,1.272,"",NA,"GRBL",2022-04-19,"SYCW0182.AVI",2022-04-22 00:37:00,"R53","F",2022-04-22,37M 0S,2022-04-22 00:37:00,3,NA,0,29,1," 956000014837636",111.394,0.0114189274108121
"903","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0182.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Enter station","Exploration",NA,"STATE",5583.22,5584.979,1.759,"",NA,"GRBL",2022-04-19,"SYCW0182.AVI",2022-04-22 00:37:00,"R53","F",2022-04-22,37M 0S,2022-04-22 00:37:00,3,NA,0,29,1," 956000014837636",111.394,0.0157907966317755
"904","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0183.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Bipedal","Vigilance",NA,"STATE",5584.98,5588.325,3.345,"",NA,"GRBL",2022-04-19,"SYCW0183.AVI",2022-04-22 00:38:00,"R53","F",2022-04-22,38M 0S,2022-04-22 00:38:00,3,NA,60,29,1," 956000014837636",111.394,0.030028547318527
"905","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0183.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Sniff station/cue","Exploration",NA,"STATE",5588.326,5591.175,2.849,"",NA,"GRBL",2022-04-19,"SYCW0183.AVI",2022-04-22 00:38:00,"R53","F",2022-04-22,38M 0S,2022-04-22 00:38:00,3,NA,0,29,1," 956000014837636",111.394,0.0255758837998456
"906","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0183.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Groom","Other",NA,"STATE",5591.176,5627.405,36.229,"",NA,"GRBL",2022-04-19,"SYCW0183.AVI",2022-04-22 00:38:00,"R53","F",2022-04-22,38M 0S,2022-04-22 00:38:00,3,NA,0,29,1," 956000014837636",111.394,0.325232956891754
"907","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0184.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Bipedal","Vigilance",NA,"STATE",5627.406,5628.705,1.299,"",NA,"GRBL",2022-04-19,"SYCW0184.AVI",2022-04-22 00:38:00,"R53","F",2022-04-22,38M 0S,2022-04-22 00:38:00,3,NA,0,29,1," 956000014837636",111.394,0.0116613103039661
"908","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0184.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Groom","Other",NA,"STATE",5628.706,5647.979,19.273,"",NA,"GRBL",2022-04-19,"SYCW0184.AVI",2022-04-22 00:38:00,"R53","F",2022-04-22,38M 0S,2022-04-22 00:38:00,3,NA,0,29,1," 956000014837636",111.394,0.173016499991023
"909","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0185.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Sniff station/cue","Exploration",NA,"STATE",5647.98,5660.629,12.649,"",NA,"GRBL",2022-04-19,"SYCW0185.AVI",2022-04-22 00:39:00,"R53","F",2022-04-22,39M 0S,2022-04-22 00:39:00,3,NA,60,29,1," 956000014837636",111.394,0.113551896870568
"910","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0185.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Groom","Other",NA,"STATE",5660.63,5664.955,4.325,"",NA,"GRBL",2022-04-19,"SYCW0185.AVI",2022-04-22 00:39:00,"R53","F",2022-04-22,39M 0S,2022-04-22 00:39:00,3,NA,0,29,1," 956000014837636",111.394,0.0388261486255992
"911","Perup_Sanctuary","I14","I14_NH23_20220419_GRBL","6/08/2023 12:49",NA,"F:/tashtash/I14_NH23_20220419/SYCW0185.AVI",5739.11,30,"I14","2022-04-19T00:00:00","NH23","Woylie1","Move","Other",NA,"STATE",5664.956,5665.756,0.8,"",NA,"GRBL",2022-04-19,"SYCW0185.AVI",2022-04-22 00:39:00,"R53","F",2022-04-22,39M 0S,2022-04-22 00:39:00,3,NA,0,29,1," 956000014837636",111.394,0.007181715352712
"912","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0024.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Sniff station/cue","Exploration",NA,"STATE",707.693,708.344,0.651,"",NA,"TASH",2022-04-16,"SYCW0024.AVI",2022-04-16 19:49:00,"R24","C",2022-04-16,19H 49M 0S,2022-04-16 19:49:00,1,NA,300,2,1," 956000014835793",74.339,0.00875717994592341
"913","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0024.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Move","Other",NA,"STATE",708.345,709.62,1.275,"",NA,"TASH",2022-04-16,"SYCW0024.AVI",2022-04-16 19:49:00,"R24","C",2022-04-16,19H 49M 0S,2022-04-16 19:49:00,1,NA,0,2,1," 956000014835793",74.339,0.0171511588802647
"914","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0024.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Sniff station/cue","Exploration",NA,"STATE",711.995,714.089,2.094,"",NA,"TASH",2022-04-16,"SYCW0024.AVI",2022-04-16 19:49:00,"R24","C",2022-04-16,19H 49M 0S,2022-04-16 19:49:00,1,NA,0,2,1," 956000014835793",74.339,0.0281682562315877
"915","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0024.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Move","Other",NA,"STATE",714.09,715.842,1.752,"",NA,"TASH",2022-04-16,"SYCW0024.AVI",2022-04-16 19:49:00,"R24","C",2022-04-16,19H 49M 0S,2022-04-16 19:49:00,1,NA,0,2,1," 956000014835793",74.339,0.0235677100848814
"916","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0024.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Move","Other",NA,"STATE",725.045,726.316,1.271,"",NA,"TASH",2022-04-16,"SYCW0024.AVI",2022-04-16 19:49:00,"R24","C",2022-04-16,19H 49M 0S,2022-04-16 19:49:00,1,NA,0,2,1," 956000014835793",74.339,0.0170973513229933
"917","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0024.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Sniff station/cue","Exploration",NA,"STATE",726.317,728.117,1.8,"",NA,"TASH",2022-04-16,"SYCW0024.AVI",2022-04-16 19:49:00,"R24","C",2022-04-16,19H 49M 0S,2022-04-16 19:49:00,1,NA,0,2,1," 956000014835793",74.339,0.0242134007721384
"918","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0024.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Forage","Foraging",NA,"STATE",728.118,729.964,1.846,"",NA,"TASH",2022-04-16,"SYCW0024.AVI",2022-04-16 19:49:00,"R24","C",2022-04-16,19H 49M 0S,2022-04-16 19:49:00,1,NA,0,2,1," 956000014835793",74.339,0.0248321876807598
"919","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0024.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Sniff station/cue","Exploration",NA,"STATE",729.965,738.325,8.36,"",NA,"TASH",2022-04-16,"SYCW0024.AVI",2022-04-16 19:49:00,"R24","C",2022-04-16,19H 49M 0S,2022-04-16 19:49:00,1,NA,0,2,1," 956000014835793",74.339,0.112457794697265
"920","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0025.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Move","Other",NA,"STATE",738.325,739.956,1.631,"",NA,"TASH",2022-04-16,"SYCW0025.AVI",2022-04-16 19:50:00,"R24","C",2022-04-16,19H 50M 0S,2022-04-16 19:50:00,1,NA,60,2,1," 956000014835793",74.339,0.021940031477421
"921","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0026.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Sniff station/cue","Exploration",NA,"STATE",768.927,777.649,8.722,"",NA,"TASH",2022-04-16,"SYCW0026.AVI",2022-04-16 19:50:00,"R24","C",2022-04-16,19H 50M 0S,2022-04-16 19:50:00,1,NA,0,2,1," 956000014835793",74.339,0.117327378630329
"922","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0026.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Enter station","Exploration",NA,"STATE",777.65,781.774,4.124,"",NA,"TASH",2022-04-16,"SYCW0026.AVI",2022-04-16 19:50:00,"R24","C",2022-04-16,19H 50M 0S,2022-04-16 19:50:00,1,NA,0,2,1," 956000014835793",74.339,0.0554755915468328
"923","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0026.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Forage","Foraging",NA,"STATE",781.775,785.649,3.874,"",NA,"TASH",2022-04-16,"SYCW0026.AVI",2022-04-16 19:50:00,"R24","C",2022-04-16,19H 50M 0S,2022-04-16 19:50:00,1,NA,0,2,1," 956000014835793",74.339,0.0521126192173691
"924","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0026.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Enter station","Exploration",NA,"STATE",785.65,788.2,2.55,"",NA,"TASH",2022-04-16,"SYCW0026.AVI",2022-04-16 19:50:00,"R24","C",2022-04-16,19H 50M 0S,2022-04-16 19:50:00,1,NA,0,2,1," 956000014835793",74.339,0.0343023177605295
"925","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0026.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Forage","Foraging",NA,"STATE",788.201,788.474,0.273,"",NA,"TASH",2022-04-16,"SYCW0026.AVI",2022-04-16 19:50:00,"R24","C",2022-04-16,19H 50M 0S,2022-04-16 19:50:00,1,NA,0,2,1," 956000014835793",74.339,0.00367236578377433
"926","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0026.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Move","Other",NA,"STATE",788.475,790.276,1.801,"",NA,"TASH",2022-04-16,"SYCW0026.AVI",2022-04-16 19:50:00,"R24","C",2022-04-16,19H 50M 0S,2022-04-16 19:50:00,1,NA,0,2,1," 956000014835793",74.339,0.0242268526614563
"927","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0027.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Sniff station/cue","Exploration",NA,"STATE",799.58,801.53,1.95,"",NA,"TASH",2022-04-16,"SYCW0027.AVI",2022-04-16 19:51:00,"R24","C",2022-04-16,19H 51M 0S,2022-04-16 19:51:00,1,NA,60,2,1," 956000014835793",74.339,0.0262311841698167
"928","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0027.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Enter station","Exploration",NA,"STATE",801.531,809.879,8.348,"",NA,"TASH",2022-04-16,"SYCW0027.AVI",2022-04-16 19:51:00,"R24","C",2022-04-16,19H 51M 0S,2022-04-16 19:51:00,1,NA,0,2,1," 956000014835793",74.339,0.112296372025451
"929","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0027.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Forage","Foraging",NA,"STATE",809.88,810.555,0.675,"",NA,"TASH",2022-04-16,"SYCW0027.AVI",2022-04-16 19:51:00,"R24","C",2022-04-16,19H 51M 0S,2022-04-16 19:51:00,1,NA,0,2,1," 956000014835793",74.339,0.00908002528955192
"930","Perup_Sanctuary","I16","I16_NH22_20220416_TASH","23/11/2023 14:03",NA,"C:/Users/21116718/Desktop/I16_NH22_20220416/SYCW0027.AVI",5089.32,30,"I16","2022-04-16T00:00:00","NH22","Woylie1","Move","Other",NA,"STATE",810.556,812.38,1.824,"",NA,"TASH",2022-04-16,"SYCW0027.AVI",2022-04-16 19:51:00,"R24","C",2022-04-16,19H 51M 0S,2022-04-16 19:51:00,1,NA,0,2,1," 956000014835793",74.339,0.024536246115767
