,Date,Trap,Site,Animal_No,Microchip,Left_ear,Right_ear,Sex,Repro_status,PY_CR,Age,Time,Handler,Approach,Bag_on,Door_open,Bag_before,Bag_during,Vocalise,Heavy_breathing,Trap_damage,Joey_eject,No_Caps,previous_captures,Total_prev_caps,Cumulative_score,Haven,Region,Animal_ID
381,24/03/2022,POS43,Moopinup,19393ANEAA,9.56E+14,DL6413,DL6414,M,NA,NA,A,7.5,10,0,1,1,1,1,1,1,0,NA,0,1,1,4,Non-havened,UpperWarren,19393ANEAA
382,24/03/2022,POS46,Moopinup,19392ANEAA,9.56E+14,DL6411,DL6412,M,NA,NA,A,7.33,10,1,2,2,0,2,0,0,1,NA,0,1,1,7,Non-havened,UpperWarren,19392ANEAA
383,24/03/2022,POS48,Moopinup,19391ANEAA,9.56E+14,DL6409,DL6410,M,NA,NA,A,7.2,10,1,0,1,0,0,0,0,0,NA,0,1,1,2,Non-havened,UpperWarren,19391ANEAA
384,24/03/2022,POS50,Moopinup,19389ANEAA,9.56E+14,DL6405,DL6406,M,NA,NA,A,6.49,10,1,3,3,1,2,1,1,1,NA,0,1,1,10,Non-havened,UpperWarren,19389ANEAA
385,25/03/2022,POS10,Moopinup,19401ANEAA,9.56E+14,DL6633,DL6634,M,NA,NA,A,8.16,11,1,2,1,0,0,0,0,0,NA,0,1,1,4,Non-havened,UpperWarren,19401ANEAA
386,25/03/2022,POS12,Moopinup,19379ANEAA,NA,DL4766,DL4767,M,NA,NA,A,8.28,11,1,1,1,0,0,0,0,0,NA,0,2,2,3,Non-havened,UpperWarren,19379ANEAA
387,25/03/2022,POS16,Moopinup,19402ANEAA,9.56E+14,DL6635,DL6636,F,SUCKLING,30,A,8.39,11,2,2,2,1,1,1,0,0,0,0,1,1,8,Non-havened,UpperWarren,19402ANEAA
388,25/03/2022,POS17,Moopinup,19412ANEAA,9.56E+14,DL6428,DL6429,M,NA,NA,A,8.42,17,0,2,2,0,1,1,0,0,NA,0,1,1,5,Non-havened,UpperWarren,19412ANEAA
389,25/03/2022,POS21,Moopinup,18740ANEAA,9.56E+14,DL3201,DL3202,M,NA,NA,A,8.32,10,0,2,1,0,0,1,0,0,NA,3,2,5,3,Non-havened,UpperWarren,18740ANEAA
390,25/03/2022,POS22,Moopinup,18961ANEAA,9.56E+14,DL3519,DL3520,M,NA,NA,A,8.24,16,2,2,2,0,2,0,1,1,NA,2,1,3,8,Non-havened,UpperWarren,18961ANEAA
391,25/03/2022,POS24,Moopinup,18714ANEAA,9.56E+14,DL3900,DL3826,M,NA,NA,A,6.36,16,3,3,3,2,3,0,1,0,NA,2,2,4,14,Non-havened,UpperWarren,18714ANEAA
392,25/03/2022,POS25,Moopinup,19403ANEAA,9.56E+14,DL4772,DL4773,M,NA,NA,A,6.47,16,3,3,3,1,1,0,1,1,NA,0,1,1,11,Non-havened,UpperWarren,19403ANEAA
393,25/03/2022,POS27,Moopinup,17616ANEAA,9.56E+14,DL2538,DL2539,M,NA,NA,A,7.05,16,3,2,1,0,0,0,1,1,NA,10,2,12,6,Non-havened,UpperWarren,17616ANEAA
394,25/03/2022,POS28,Moopinup,18712ANEAA,9.56E+14,DL3896,DL3897,F,SUCKLING,25,A,7.1,16,3,2,1,0,2,1,1,0,0,3,2,5,8,Non-havened,UpperWarren,18712ANEAA
395,25/03/2022,POS29,Moopinup,19404ANEAA,9.56E+14,DL4774,DL4775,M,NA,NA,S,7.17,16,2,2,1,2,1,0,1,0,NA,0,1,1,8,Non-havened,UpperWarren,19404ANEAA
396,25/03/2022,POS30,Moopinup,19405ANEAA,9.56E+14,DL6553,DL6554,M,NA,NA,A,7.25,16,0,3,2,2,1,0,0,1,NA,0,1,1,8,Non-havened,UpperWarren,19405ANEAA
397,25/03/2022,POS32,Moopinup,18731ANEAA,9.56E+14,DL3506,DL3842,F,SUCKLING,70,A,7.38,16,1,2,1,0,0,0,0,0,0,2,2,4,4,Non-havened,UpperWarren,18731ANEAA
398,25/03/2022,POS33,Moopinup,18409ANEAA,9.56E+14,DL1411,DL1412,M,NA,NA,A,7.45,16,3,3,3,0,0,0,0,0,NA,4,3,7,9,Non-havened,UpperWarren,18409ANEAA
399,25/03/2022,POS35,Moopinup,19406ANEAA,9.56E+14,DL6555,DL6556,M,NA,NA,S,7.55,16,0,0,1,0,0,0,0,1,NA,0,1,1,1,Non-havened,UpperWarren,19406ANEAA
400,25/03/2022,POS36,Moopinup,19407ANEAA,9.56E+14,DL6557,DL6558,M,NA,NA,A,8.03,16,2,1,2,3,3,1,1,1,NA,0,1,1,11,Non-havened,UpperWarren,19407ANEAA
401,25/03/2022,POS37,Moopinup,19369ANEAA,9.56E+14,DL6607,DL6608,F,SUCKLING,60,A,8.09,10,2,2,1,1,1,0,0,0,0,0,2,2,7,Non-havened,UpperWarren,19369ANEAA
402,25/03/2022,POS38,Moopinup,19376ANEAA,9.56E+14,DL6500,DL6401,M,NA,NA,A,8,17,3,2,2,1,1,1,0,0,NA,0,2,2,9,Non-havened,UpperWarren,19376ANEAA
403,25/03/2022,POS39,Moopinup,19411ANEAA,9.56E+14,DL6426,DL6427,F,SUCKLING,30,A,7.48,10,2,2,1,1,3,1,1,0,NA,0,1,1,9,Non-havened,UpperWarren,19411ANEAA
404,25/03/2022,POS41,Moopinup,19410ANEAA,9.56E+14,DL6420,DL6425,M,NA,NA,A,7.36,10,1,2,2,1,3,1,1,0,NA,0,1,1,9,Non-havened,UpperWarren,19410ANEAA
405,25/03/2022,POS45,Moopinup,19409ANEAA,9.56E+14,DL6423,DL6424,M,NA,NA,A,7.2,10,0,1,2,1,1,1,0,0,NA,0,1,1,5,Non-havened,UpperWarren,19409ANEAA
406,25/03/2022,POS46,Moopinup,19408ANEAA,9.56E+14,DL6421,DL6422,F,SUC_LACA,10,A,7.09,10,0,0,1,0,0,1,0,1,0,0,1,1,1,Non-havened,UpperWarren,19408ANEAA
407,10/10/2022,A2,DNWS,6268ANHAA,NA,W1567,W1568,F,SUC_LACA,10,A,7:07,16,3,1,1,1,1,0,1,0,0,2,1,3,7,Havened,Dryandra,6268ANHAA
408,10/10/2022,A4,DNWS,6240ANHAA,NA,W0932,W0933,M,NA,NA,A,6:59,16,1,1,1,1,1,0,0,0,NA,3,1,4,5,Havened,Dryandra,6240ANHAA
409,10/10/2022,A6,DNWS,6218ANHAA,9.56E+14,W0980,W0981,M,NA,NA,A,6:00,8,1,1,1,1,1,0,0,0,NA,2,1,3,5,Havened,Dryandra,6218ANHAA
410,10/10/2022,A7,DNWS,5712ANHAA,9.56E+14,W0556,W0557,M,NA,NA,A,7:45,8,1,1,1,2,0,0,0,0,NA,6,1,7,5,Havened,Dryandra,5712ANHAA
411,10/10/2022,B1,DNWS,5586ANHAA,NA,W0324,W0388,F,SUC_LACA,40,A,7:22,16,0,2,2,2,2,0,0,0,0,1,1,2,8,Havened,Dryandra,5586ANHAA
412,10/10/2022,B6,DNWS,6217ANHAA,9.56E+13,W0978,W0979,F,LAC_OSP,120,A,6:15,8,2,1,1,1,1,1,0,0,NA,4,1,5,6,Havened,Dryandra,6217ANHAA
413,10/10/2022,B7,DNWS,5701ANHAA,9.56E+14,N8724,N8725,F,SUCKLING,65,A,7:24,8,1,1,1,1,0,0,0,0,0,5,1,6,4,Havened,Dryandra,5701ANHAA
414,10/10/2022,B8,DNWS,5990ANHAA,9.56E+14,W0863,W0864,M,NA,NA,A,7:35,8,1,1,1,1,0,0,0,0,NA,3,1,4,4,Havened,Dryandra,5990ANHAA
415,10/10/2022,C1,DNWS,5969ANHAA,NA,W0821,W0822,M,NA,NA,A,7:28,16,0,1,1,1,1,0,0,0,NA,4,1,5,4,Havened,Dryandra,5969ANHAA
416,10/10/2022,C2,DNWS,6246ANHAA,NA,W0944,W0945,F,SUCKLING,40,A,6:33,16,3,1,1,1,1,0,0,1,0,1,1,2,7,Havened,Dryandra,6246ANHAA
417,10/10/2022,C3,DNWS,6257ANHAA,NA,W1574,W1575,F,SUCKLING,50,A,6:27,16,3,2,2,1,1,0,0,0,0,2,1,3,9,Havened,Dryandra,6257ANHAA
418,10/10/2022,C4,DNWS,6504ANHAA,NA,W1428,W1429,F,SUCKLING,20,A,6:20,16,1,1,1,1,2,0,0,0,0,0,1,1,6,Havened,Dryandra,6504ANHAA
419,10/10/2022,C8,DNWS,5968ANHAA,9.56E+14,W0819,W0820,M,NA,NA,A,7:15,8,0,0,1,0,0,0,0,0,NA,3,1,4,1,Havened,Dryandra,5968ANHAA
420,10/10/2022,D1,DNWS,6503ANHAA,NA,W1426,W1427,M,NA,NA,A,5:50,16,2,1,1,1,2,1,0,0,NA,0,1,1,7,Havened,Dryandra,6503ANHAA
421,10/10/2022,D2,DNWS,5994ANHAA,NA,W0869,W0871,F,SUC_LACA,10,A,6:02,16,0,2,2,1,2,1,0,0,0,1,2,3,7,Havened,Dryandra,5994ANHAA
422,10/10/2022,D2,DNWS,5994ANHAA,NA,W0869,W0871,F,SUC_LACA,10,A,6:39,16,2,2,2,2,3,0,0,1,NA,1,2,3,11,Havened,Dryandra,5994ANHAA
423,10/10/2022,D3,DNWS,6222ANHAA,NA,W0989,W0990,M,NA,NA,A,6:08,16,2,3,3,2,1,0,1,0,NA,3,2,5,11,Havened,Dryandra,6222ANHAA
424,10/10/2022,D3,DNWS,6222ANHAA,NA,W0989,W0990,M,NA,NA,A,6:45,16,1,1,1,3,0,0,0,0,NA,3,2,5,6,Havened,Dryandra,6222ANHAA
425,10/10/2022,D6,DNWS,6265ANHAA,9.56E+14,W1501,W1502,F,LAC_OSP,30,A,6:40,8,1,1,1,1,2,1,1,0,NA,2,1,3,6,Havened,Dryandra,6265ANHAA
426,10/10/2022,D7,DNWS,NA,NA,NA,NA,M,NA,NA,J,6:53,8,1,1,2,1,1,1,0,0,1,0,9,9,6,Havened,Dryandra,NA
427,10/10/2022,D7,DNWS,5944ANHAA,9.56E+14,W0829,W0830,F,LAC_OSP,100,A,6:53,8,1,1,2,1,1,1,0,0,1,5,1,6,6,Havened,Dryandra,5944ANHAA
428,10/10/2022,D8,DNWS,6284ANHAA,9.56E+14,W1338,NA,M,NA,NA,A,7:58,8,1,2,1,1,0,0,1,0,NA,1,1,2,5,Havened,Dryandra,6284ANHAA
429,10/10/2022,E1,DNWS,6506ANHAA,NA,W2103,W2104,M,NA,NA,A,7:37,16,3,3,3,3,1,1,0,0,NA,0,1,1,13,Havened,Dryandra,6506ANHAA
430,10/10/2022,E2,DNWS,6509ANHAA,NA,W2109,W2110,F,SUC_LACA,10,A,8:22,16,1,1,1,3,3,1,0,0,0,0,1,1,9,Havened,Dryandra,6509ANHAA
431,10/10/2022,E3,DNWS,5706ANHAA,NA,W0514,W0515,M,NA,NA,A,8:30,13,1,2,2,2,1,0,0,0,NA,7,1,8,8,Havened,Dryandra,5706ANHAA
432,10/10/2022,E5,DNWS,6513ANHAA,NA,W2118,W2119,M,NA,NA,A,9:48,13,2,2,2,3,1,0,0,0,NA,0,1,1,10,Havened,Dryandra,6513ANHAA
433,10/10/2022,E6,DNWS,6522ANHAA,9.56E+14,W1605,NA,M,NA,NA,A,9:45,14,1,2,2,1,1,0,0,1,0,0,1,1,7,Havened,Dryandra,6522ANHAA
434,10/10/2022,E8,DNWS,6235ANHAA,9.56E+14,W1396,W1397,M,NA,NA,A,8:09,8,2,1,1,2,3,1,0,0,NA,3,1,4,9,Havened,Dryandra,6235ANHAA
435,10/10/2022,F2,DNWS,6225ANHAA,NA,W0995,W0996,F,SUC_LACA,10,A,8:15,16,2,2,2,3,3,0,0,0,0,3,1,4,12,Havened,Dryandra,6225ANHAA
436,10/10/2022,F3,DNWS,5978ANHAA,NA,W0770,W0771,M,NA,NA,A,8:44,13,0,2,2,3,1,0,0,0,NA,4,1,5,8,Havened,Dryandra,5978ANHAA
437,10/10/2022,F4,DNWS,5961ANHAA,NA,W0614,W0615,M,NA,NA,A,9:36,13,0,1,1,1,1,0,0,0,NA,4,1,5,4,Havened,Dryandra,5961ANHAA
438,10/10/2022,F6,DNWS,6264ANHAA,9.56E+14,W1332,W1333,F,SUC_LACA,30,A,8:20,12,0,1,1,1,0,0,0,0,0,2,1,3,3,Havened,Dryandra,6264ANHAA
439,10/10/2022,F7,DNWS,6519ANHAA,9.56E+14,W1984,W1985,M,NA,NA,A,8:29,14,0,1,1,1,1,0,0,0,NA,0,1,1,4,Havened,Dryandra,6519ANHAA
440,10/10/2022,F8,DNWS,6520ANHAA,9.56E+14,W1751,W1752,M,NA,NA,A,8:37,14,0,0,0,0,0,0,0,0,NA,0,1,1,0,Havened,Dryandra,6520ANHAA
441,10/10/2022,G2,DNWS,6002ANHAA,NA,N8739,N8740,M,NA,NA,A,8:07,16,3,2,2,1,1,1,0,1,NA,3,1,4,9,Havened,Dryandra,6002ANHAA
442,10/10/2022,G3,DNWS,6511ANHAA,NA,W2124,W2125,M,NA,NA,A,8:54,13,1,2,2,1,1,0,0,0,NA,0,1,1,7,Havened,Dryandra,6511ANHAA
443,10/10/2022,G4,DNWS,6512ANHAA,NA,W2120,W2121,F,SUC_LACA,10,A,9:28,13,0,2,2,1,1,1,1,1,0,0,1,1,6,Havened,Dryandra,6512ANHAA
444,10/10/2022,G6,DNWS,6253ANHAA,9.56E+14,W1303,W1304,F,SUCKLING,30,A,8:47,14,1,1,1,1,0,0,0,0,0,2,1,3,4,Havened,Dryandra,6253ANHAA
445,10/10/2022,G7,DNWS,6254ANHAA,9.56E+14,W1305,W1753,M,NA,NA,A,8:57,14,1,2,1,1,1,0,1,0,NA,2,1,3,6,Havened,Dryandra,6254ANHAA
446,10/10/2022,G8,DNWS,6521ANHAA,9.56E+14,W1754,W1755,M,NA,NA,A,9:05,14,1,2,1,1,1,0,1,1,NA,0,1,1,6,Havened,Dryandra,6521ANHAA
447,10/10/2022,H1,DNWS,6507ANHAA,NA,W2105,W2106,F,SUCKLING,50,A,7:53,16,0,1,1,1,1,0,0,0,0,0,1,1,4,Havened,Dryandra,6507ANHAA
448,10/10/2022,H2,DNWS,6508ANHAA,NA,W2107,W2108,F,SUCKLING,40,A,8:00,16,1,1,1,0,0,0,0,0,0,0,1,1,3,Havened,Dryandra,6508ANHAA
449,10/10/2022,H3,DNWS,6227ANHAA,NA,W0999,W1000,M,NA,NA,A,9:00,13,1,2,2,1,1,0,1,0,NA,3,1,4,7,Havened,Dryandra,6227ANHAA
450,10/10/2022,H4,DNWS,5707ANHAA,NA,W0516,W0517,F,SUC_LACA,20,A,9:15,13,1,2,2,1,1,0,0,0,0,4,1,5,7,Havened,Dryandra,5707ANHAA
451,10/10/2022,H6,DNWS,5565ANHAA,9.56E+14,DL2691,DL2692,M,NA,NA,A,9:17,14,1,2,2,1,1,0,1,0,NA,4,1,5,7,Havened,Dryandra,5565ANHAA
452,10/10/2022,H7,DNWS,6252ANHAA,9.56E+14,W1301,W1302,F,LAC_OSP,90,A,9:25,14,1,2,1,1,1,0,1,0,0,2,1,3,6,Havened,Dryandra,6252ANHAA
453,11/10/2022,A1,DNWS,6275ANHAA,9.56E+14,W1503,W1504,F,SUC_LACA,20,A,7:44,9,1,3,1,1,0,0,0,1,0,1,1,2,6,Havened,Dryandra,6275ANHAA
454,11/10/2022,A2,DNWS,5945ANHAA,9.56E+14,W0831,W0832,M,NA,NA,A,7:35,9,1,1,1,1,2,0,0,0,NA,3,1,4,6,Havened,Dryandra,5945ANHAA
455,11/10/2022,A3,DNWS,6266ANHAA,9.56E+14,W1572,W1573,M,NA,NA,A,7:29,9,1,2,1,1,1,0,1,0,NA,2,1,3,6,Havened,Dryandra,6266ANHAA
